y,x1,x2,x3,x4,x5,x6,x7,x8,x9
0.662361159999373,16,4,PS,Asynchronous,0.8,0.487692,365.927063,72.64524,636.779001
1.0773235908508,16,4,PS,Asynchronous,0.9,0.450406,392.787323,77.53762,1058.35527
0.725367108043278,16,4,PS,Asynchronous,1.0,0.388274,483.779236,72.486585,981.808492
-0.0388350173827734,16,6,PS,Asynchronous,0.1,0.904261,2.169803,416.99405,157.505141
0.0898936669379386,16,6,PS,Asynchronous,0.2,0.903137,10.854911,419.513506,245.594209
0.374425742860683,16,6,PS,Asynchronous,0.3,0.888765,33.627537,392.270923,323.700479
0.634438069389006,16,6,PS,Asynchronous,0.4,0.854246,85.455521,342.517993,419.35944
0.910966899109411,16,6,PS,Asynchronous,0.5,0.791902,200.680069,264.207476,641.749697
1.05535879934328,16,6,PS,Asynchronous,0.6,0.708413,362.55365,177.957505,841.086602
0.945191565314144,16,6,PS,Asynchronous,0.7,0.612917,493.587738,147.050534,926.740294
1.13504798487515,16,6,PS,Asynchronous,0.8,0.57831,574.596436,132.983807,846.435531
1.03594896572266,16,6,PS,Asynchronous,0.9,0.508989,701.366394,109.738298,1491.317415
1.06761867404049,16,6,PS,Asynchronous,1.0,0.467505,808.651123,93.370477,1718.163415
-0.763526018634654,16,8,PS,Asynchronous,0.1,0.965042,2.384536,630.808059,194.963345
-0.0875312396800942,16,8,PS,Asynchronous,0.2,0.97462,12.422179,594.851999,267.928247
0.424485263224333,16,8,PS,Asynchronous,0.3,0.965674,37.241966,564.654284,387.492337
0.70527072143961,16,8,PS,Asynchronous,0.4,0.923701,104.177879,497.096637,341.501226
0.963753015605721,16,8,PS,Asynchronous,0.5,0.845989,340.443665,324.235594,855.57456
1.07783850558809,16,8,PS,Asynchronous,0.6,0.764771,504.08136,256.389778,1049.175562
1.06080708765872,16,8,PS,Asynchronous,0.7,0.672547,689.887268,194.248624,1416.449231
1.20043725256019,16,8,PS,Asynchronous,0.8,0.605648,832.789551,162.886466,940.794155
1.1876624631257,16,8,PS,Asynchronous,0.9,0.547097,978.88269,129.470496,1923.328176
1.18340583463083,16,8,PS,Asynchronous,1.0,0.499688,1105.590332,122.442908,2126.55381
-0.810692208569763,16,10,PS,Asynchronous,0.1,0.977722,2.383884,819.691756,212.784185
-0.24112294988675,16,10,PS,Asynchronous,0.2,0.986516,12.676008,793.754257,337.634981
0.310061400700327,16,10,PS,Asynchronous,0.3,0.980612,39.742607,757.774533,451.19667
0.780874916722369,16,10,PS,Asynchronous,0.4,0.965674,118.184151,662.787576,351.184393
1.07528354770119,16,10,PS,Asynchronous,0.5,0.906607,970.432438,485.592935,307.792664
1.17285253449147,16,10,PS,Asynchronous,0.6,0.79234,532.737732,363.094043,1214.057768
1.27535489485991,16,10,PS,Asynchronous,0.7,0.707199,751.67511,224.638088,1653.736882
1.18000249341488,16,10,PS,Asynchronous,0.8,0.61823,905.326843,206.922631,1421.304936
1.26275664762105,16,10,PS,Asynchronous,0.9,0.564482,1048.269897,154.713952,2371.043062
1.27024988303599,16,10,PS,Asynchronous,1.0,0.515257,1184.647461,136.375081,2592.966463
